timestamp_utc,glucose_mg_dl,tag,source
2026-02-15T07:30:00Z,104,breakfast,simulated
2026-02-15T08:00:00Z,108,snack_am,simulated
2026-02-15T08:30:00Z,112,snack_am,simulated
2026-02-15T09:00:00Z,114,snack_am,simulated
2026-02-15T09:30:00Z,110,lunch,simulated
2026-02-15T10:00:00Z,122,lunch,simulated
2026-02-15T10:30:00Z,134,lunch,simulated
2026-02-15T11:00:00Z,140,lunch,simulated
2026-02-15T11:30:00Z,125,lunch,simulated
2026-02-15T12:00:00Z,114,lunch,simulated
2026-02-15T12:30:00Z,101,lunch,simulated
2026-02-15T13:00:00Z,99,lunch,simulated
2026-02-15T13:30:00Z,107,snack_pm,simulated
2026-02-15T14:00:00Z,112,snack_pm,simulated
2026-02-15T14:30:00Z,101,snack_pm,simulated
2026-02-15T15:00:00Z,102,dinner,simulated
2026-02-15T15:30:00Z,107,dinner,simulated
2026-02-15T16:00:00Z,120,dinner,simulated
2026-02-15T16:30:00Z,129,dinner,simulated
2026-02-15T17:00:00Z,133,dinner,simulated
2026-02-15T17:30:00Z,133,dinner,simulated
2026-02-15T18:00:00Z,116,dinner,simulated
2026-02-15T18:30:00Z,110,dinner,simulated
2026-02-15T19:00:00Z,94,snack_pm2,simulated
2026-02-15T19:30:00Z,101,snack_pm2,simulated
2026-02-15T20:00:00Z,95,snack_pm2,simulated
2026-02-15T20:30:00Z,85,snack_pm2,simulated
2026-02-15T21:00:00Z,84,snack_pm2,simulated
2026-02-15T21:30:00Z,88,snack_pm2,simulated
2026-02-15T22:00:00Z,86,breakfast,simulated
2026-02-15T22:30:00Z,81,breakfast,simulated
2026-02-15T23:00:00Z,82,breakfast,simulated
2026-02-15T23:30:00Z,79,breakfast,simulated
2026-02-16T00:00:00Z,79,breakfast,simulated
2026-02-16T00:30:00Z,81,breakfast,simulated
2026-02-16T01:00:00Z,82,breakfast,simulated
2026-02-16T01:30:00Z,81,breakfast,simulated
2026-02-16T02:00:00Z,80,breakfast,simulated
2026-02-16T02:30:00Z,82,breakfast,simulated
2026-02-16T03:00:00Z,87,breakfast,simulated
2026-02-16T03:30:00Z,89,breakfast,simulated
2026-02-16T04:00:00Z,88,breakfast,simulated
2026-02-16T04:30:00Z,99,breakfast,simulated
2026-02-16T05:00:00Z,108,breakfast,simulated
2026-02-16T05:30:00Z,121,breakfast,simulated
2026-02-16T06:00:00Z,127,breakfast,simulated
2026-02-16T06:30:00Z,122,breakfast,simulated
2026-02-16T07:00:00Z,106,breakfast,simulated
2026-02-16T07:30:00Z,109,breakfast,simulated
2026-02-16T08:00:00Z,106,snack_am,simulated
2026-02-16T08:30:00Z,113,snack_am,simulated
2026-02-16T09:00:00Z,110,snack_am,simulated
2026-02-16T09:30:00Z,107,lunch,simulated
2026-02-16T10:00:00Z,120,lunch,simulated
2026-02-16T10:30:00Z,129,lunch,simulated
2026-02-16T11:00:00Z,135,lunch,simulated
2026-02-16T11:30:00Z,124,lunch,simulated
2026-02-16T12:00:00Z,116,lunch,simulated
2026-02-16T12:30:00Z,99,lunch,simulated
2026-02-16T13:00:00Z,98,lunch,simulated
2026-02-16T13:30:00Z,102,snack_pm,simulated
2026-02-16T14:00:00Z,108,snack_pm,simulated
2026-02-16T14:30:00Z,101,snack_pm,simulated
2026-02-16T15:00:00Z,99,dinner,simulated
2026-02-16T15:30:00Z,103,dinner,simulated
2026-02-16T16:00:00Z,114,dinner,simulated
2026-02-16T16:30:00Z,129,dinner,simulated
2026-02-16T17:00:00Z,127,dinner,simulated
2026-02-16T17:30:00Z,129,dinner,simulated
2026-02-16T18:00:00Z,110,dinner,simulated
2026-02-16T18:30:00Z,108,dinner,simulated
2026-02-16T19:00:00Z,96,snack_pm2,simulated
2026-02-16T19:30:00Z,95,snack_pm2,simulated
2026-02-16T20:00:00Z,91,snack_pm2,simulated
2026-02-16T20:30:00Z,90,snack_pm2,simulated
2026-02-16T21:00:00Z,85,snack_pm2,simulated
2026-02-16T21:30:00Z,81,snack_pm2,simulated
2026-02-16T22:00:00Z,85,breakfast,simulated
2026-02-16T22:30:00Z,78,breakfast,simulated
2026-02-16T23:00:00Z,82,breakfast,simulated
2026-02-16T23:30:00Z,79,breakfast,simulated
2026-02-17T00:00:00Z,86,breakfast,simulated
2026-02-17T00:30:00Z,80,breakfast,simulated
2026-02-17T01:00:00Z,79,breakfast,simulated
2026-02-17T01:30:00Z,79,breakfast,simulated
2026-02-17T02:00:00Z,84,breakfast,simulated
2026-02-17T02:30:00Z,87,breakfast,simulated
2026-02-17T03:00:00Z,82,breakfast,simulated
2026-02-17T03:30:00Z,87,breakfast,simulated
2026-02-17T04:00:00Z,86,breakfast,simulated
2026-02-17T04:30:00Z,101,breakfast,simulated
2026-02-17T05:00:00Z,111,breakfast,simulated
2026-02-17T05:30:00Z,125,breakfast,simulated
2026-02-17T06:00:00Z,131,breakfast,simulated
2026-02-17T06:30:00Z,127,breakfast,simulated
2026-02-17T07:00:00Z,114,breakfast,simulated
2026-02-17T07:30:00Z,107,breakfast,simulated
2026-02-17T08:00:00Z,108,snack_am,simulated
2026-02-17T08:30:00Z,109,snack_am,simulated
2026-02-17T09:00:00Z,110,snack_am,simulated
2026-02-17T09:30:00Z,112,lunch,simulated
2026-02-17T10:00:00Z,119,lunch,simulated
2026-02-17T10:30:00Z,131,lunch,simulated
2026-02-17T11:00:00Z,140,lunch,simulated
2026-02-17T11:30:00Z,131,lunch,simulated
2026-02-17T12:00:00Z,112,lunch,simulated
2026-02-17T12:30:00Z,105,lunch,simulated
2026-02-17T13:00:00Z,99,lunch,simulated
2026-02-17T13:30:00Z,101,snack_pm,simulated
2026-02-17T14:00:00Z,103,snack_pm,simulated
2026-02-17T14:30:00Z,104,snack_pm,simulated
2026-02-17T15:00:00Z,99,dinner,simulated
2026-02-17T15:30:00Z,109,dinner,simulated
2026-02-17T16:00:00Z,113,dinner,simulated
2026-02-17T16:30:00Z,131,dinner,simulated
2026-02-17T17:00:00Z,134,dinner,simulated
2026-02-17T17:30:00Z,126,dinner,simulated
2026-02-17T18:00:00Z,118,dinner,simulated
2026-02-17T18:30:00Z,101,dinner,simulated
2026-02-17T19:00:00Z,96,snack_pm2,simulated
2026-02-17T19:30:00Z,101,snack_pm2,simulated
2026-02-17T20:00:00Z,92,snack_pm2,simulated
2026-02-17T20:30:00Z,84,snack_pm2,simulated
2026-02-17T21:00:00Z,90,snack_pm2,simulated
2026-02-17T21:30:00Z,86,snack_pm2,simulated
2026-02-17T22:00:00Z,86,breakfast,simulated
2026-02-17T22:30:00Z,82,breakfast,simulated
2026-02-17T23:00:00Z,83,breakfast,simulated
2026-02-17T23:30:00Z,84,breakfast,simulated
2026-02-18T00:00:00Z,81,breakfast,simulated
2026-02-18T00:30:00Z,78,breakfast,simulated
2026-02-18T01:00:00Z,80,breakfast,simulated
2026-02-18T01:30:00Z,87,breakfast,simulated
2026-02-18T02:00:00Z,90,breakfast,simulated
2026-02-18T02:30:00Z,79,breakfast,simulated
2026-02-18T03:00:00Z,93,breakfast,simulated
2026-02-18T03:30:00Z,88,breakfast,simulated
2026-02-18T04:00:00Z,95,breakfast,simulated
2026-02-18T04:30:00Z,100,breakfast,simulated
2026-02-18T05:00:00Z,108,breakfast,simulated
2026-02-18T05:30:00Z,118,breakfast,simulated
2026-02-18T06:00:00Z,128,breakfast,simulated
2026-02-18T06:30:00Z,125,breakfast,simulated
2026-02-18T07:00:00Z,116,breakfast,simulated
2026-02-18T07:30:00Z,106,breakfast,simulated
2026-02-18T08:00:00Z,111,snack_am,simulated
2026-02-18T08:30:00Z,111,snack_am,simulated
2026-02-18T09:00:00Z,107,snack_am,simulated
2026-02-18T09:30:00Z,111,lunch,simulated
2026-02-18T10:00:00Z,123,lunch,simulated
2026-02-18T10:30:00Z,130,lunch,simulated
2026-02-18T11:00:00Z,135,lunch,simulated
2026-02-18T11:30:00Z,134,lunch,simulated
2026-02-18T12:00:00Z,119,lunch,simulated
2026-02-18T12:30:00Z,104,lunch,simulated
2026-02-18T13:00:00Z,100,lunch,simulated
2026-02-18T13:30:00Z,103,snack_pm,simulated
2026-02-18T14:00:00Z,104,snack_pm,simulated
2026-02-18T14:30:00Z,99,snack_pm,simulated
2026-02-18T15:00:00Z,102,dinner,simulated
2026-02-18T15:30:00Z,102,dinner,simulated
2026-02-18T16:00:00Z,120,dinner,simulated
2026-02-18T16:30:00Z,128,dinner,simulated
2026-02-18T17:00:00Z,133,dinner,simulated
2026-02-18T17:30:00Z,125,dinner,simulated
2026-02-18T18:00:00Z,120,dinner,simulated
2026-02-18T18:30:00Z,99,dinner,simulated
2026-02-18T19:00:00Z,100,snack_pm2,simulated
2026-02-18T19:30:00Z,100,snack_pm2,simulated
2026-02-18T20:00:00Z,93,snack_pm2,simulated
2026-02-18T20:30:00Z,90,snack_pm2,simulated
2026-02-18T21:00:00Z,88,snack_pm2,simulated
2026-02-18T21:30:00Z,87,snack_pm2,simulated
2026-02-18T22:00:00Z,82,breakfast,simulated
2026-02-18T22:30:00Z,85,breakfast,simulated
2026-02-18T23:00:00Z,83,breakfast,simulated
2026-02-18T23:30:00Z,84,breakfast,simulated
2026-02-19T00:00:00Z,82,breakfast,simulated
2026-02-19T00:30:00Z,81,breakfast,simulated
2026-02-19T01:00:00Z,89,breakfast,simulated
2026-02-19T01:30:00Z,80,breakfast,simulated
2026-02-19T02:00:00Z,81,breakfast,simulated
2026-02-19T02:30:00Z,82,breakfast,simulated
2026-02-19T03:00:00Z,94,breakfast,simulated
2026-02-19T03:30:00Z,90,breakfast,simulated
2026-02-19T04:00:00Z,90,breakfast,simulated
2026-02-19T04:30:00Z,100,breakfast,simulated
2026-02-19T05:00:00Z,109,breakfast,simulated
2026-02-19T05:30:00Z,118,breakfast,simulated
2026-02-19T06:00:00Z,130,breakfast,simulated
2026-02-19T06:30:00Z,128,breakfast,simulated
2026-02-19T07:00:00Z,115,breakfast,simulated
2026-02-19T07:30:00Z,101,breakfast,simulated
2026-02-19T08:00:00Z,112,snack_am,simulated
2026-02-19T08:30:00Z,114,snack_am,simulated
2026-02-19T09:00:00Z,112,snack_am,simulated
2026-02-19T09:30:00Z,114,lunch,simulated
2026-02-19T10:00:00Z,139,outlier_high,simulated
2026-02-19T10:30:00Z,129,lunch,simulated
2026-02-19T11:00:00Z,138,lunch,simulated
2026-02-19T11:30:00Z,132,lunch,simulated
2026-02-19T12:00:00Z,119,lunch,simulated
2026-02-19T12:30:00Z,103,lunch,simulated
2026-02-19T13:00:00Z,103,lunch,simulated
2026-02-19T13:30:00Z,104,snack_pm,simulated
2026-02-19T14:00:00Z,109,snack_pm,simulated
2026-02-19T14:30:00Z,103,snack_pm,simulated
2026-02-19T15:00:00Z,98,dinner,simulated
2026-02-19T15:30:00Z,111,dinner,simulated
2026-02-19T16:00:00Z,121,dinner,simulated
2026-02-19T16:30:00Z,128,dinner,simulated
2026-02-19T17:00:00Z,134,dinner,simulated
2026-02-19T17:30:00Z,125,dinner,simulated
2026-02-19T18:00:00Z,113,dinner,simulated
2026-02-19T18:30:00Z,106,dinner,simulated
2026-02-19T19:00:00Z,102,snack_pm2,simulated
2026-02-19T19:30:00Z,104,snack_pm2,simulated
2026-02-19T20:00:00Z,88,snack_pm2,simulated
2026-02-19T20:30:00Z,91,snack_pm2,simulated
2026-02-19T21:00:00Z,84,snack_pm2,simulated
2026-02-19T21:30:00Z,86,snack_pm2,simulated
2026-02-19T22:00:00Z,83,breakfast,simulated
2026-02-19T22:30:00Z,85,breakfast,simulated
2026-02-19T23:00:00Z,77,breakfast,simulated
2026-02-19T23:30:00Z,86,breakfast,simulated
2026-02-20T00:00:00Z,81,breakfast,simulated
2026-02-20T00:30:00Z,77,breakfast,simulated
2026-02-20T01:00:00Z,79,breakfast,simulated
2026-02-20T01:30:00Z,77,breakfast,simulated
2026-02-20T02:00:00Z,86,breakfast,simulated
2026-02-20T02:30:00Z,81,breakfast,simulated
2026-02-20T03:00:00Z,84,breakfast,simulated
2026-02-20T03:30:00Z,83,breakfast,simulated
2026-02-20T04:00:00Z,87,breakfast,simulated
2026-02-20T04:30:00Z,93,breakfast,simulated
2026-02-20T05:00:00Z,110,breakfast,simulated
2026-02-20T05:30:00Z,118,breakfast,simulated
2026-02-20T06:00:00Z,136,breakfast,simulated
2026-02-20T06:30:00Z,121,breakfast,simulated
2026-02-20T07:00:00Z,119,breakfast,simulated
2026-02-20T07:30:00Z,98,breakfast,simulated
2026-02-20T08:00:00Z,106,snack_am,simulated
2026-02-20T08:30:00Z,114,snack_am,simulated
2026-02-20T09:00:00Z,112,snack_am,simulated
2026-02-20T09:30:00Z,112,lunch,simulated
2026-02-20T10:00:00Z,115,lunch,simulated
2026-02-20T10:30:00Z,131,lunch,simulated
2026-02-20T11:00:00Z,136,lunch,simulated
2026-02-20T11:30:00Z,130,lunch,simulated
2026-02-20T12:00:00Z,116,lunch,simulated
2026-02-20T12:30:00Z,107,lunch,simulated
2026-02-20T13:00:00Z,103,lunch,simulated
2026-02-20T13:30:00Z,103,snack_pm,simulated
2026-02-20T14:00:00Z,108,snack_pm,simulated
2026-02-20T14:30:00Z,107,snack_pm,simulated
2026-02-20T15:00:00Z,103,dinner,simulated
2026-02-20T15:30:00Z,109,dinner,simulated
2026-02-20T16:00:00Z,116,dinner,simulated
2026-02-20T16:30:00Z,126,dinner,simulated
2026-02-20T17:00:00Z,130,dinner,simulated
2026-02-20T17:30:00Z,128,dinner,simulated
2026-02-20T18:00:00Z,116,dinner,simulated
2026-02-20T18:30:00Z,106,dinner,simulated
2026-02-20T19:00:00Z,101,snack_pm2,simulated
2026-02-20T19:30:00Z,100,snack_pm2,simulated
2026-02-20T20:00:00Z,96,snack_pm2,simulated
2026-02-20T20:30:00Z,89,snack_pm2,simulated
2026-02-20T21:00:00Z,84,snack_pm2,simulated
2026-02-20T21:30:00Z,88,snack_pm2,simulated
2026-02-20T22:00:00Z,82,breakfast,simulated
2026-02-20T22:30:00Z,87,breakfast,simulated
2026-02-20T23:00:00Z,79,breakfast,simulated
2026-02-20T23:30:00Z,82,breakfast,simulated
2026-02-21T00:00:00Z,80,breakfast,simulated
2026-02-21T00:30:00Z,77,breakfast,simulated
2026-02-21T01:00:00Z,77,breakfast,simulated
2026-02-21T01:30:00Z,80,breakfast,simulated
2026-02-21T02:00:00Z,77,breakfast,simulated
2026-02-21T02:30:00Z,83,breakfast,simulated
2026-02-21T03:00:00Z,79,breakfast,simulated
2026-02-21T03:30:00Z,86,breakfast,simulated
2026-02-21T04:00:00Z,94,breakfast,simulated
2026-02-21T04:30:00Z,94,breakfast,simulated
2026-02-21T05:00:00Z,106,breakfast,simulated
2026-02-21T05:30:00Z,119,breakfast,simulated
2026-02-21T06:00:00Z,126,breakfast,simulated
2026-02-21T06:30:00Z,121,breakfast,simulated
2026-02-21T07:00:00Z,111,breakfast,simulated
2026-02-21T07:30:00Z,101,breakfast,simulated
2026-02-21T08:00:00Z,107,snack_am,simulated
2026-02-21T08:30:00Z,113,snack_am,simulated
2026-02-21T09:00:00Z,108,snack_am,simulated
2026-02-21T09:30:00Z,106,lunch,simulated
2026-02-21T10:00:00Z,114,lunch,simulated
2026-02-21T10:30:00Z,131,lunch,simulated
2026-02-21T11:00:00Z,125,lunch,simulated
2026-02-21T11:30:00Z,125,lunch,simulated
2026-02-21T12:00:00Z,114,lunch,simulated
2026-02-21T12:30:00Z,102,lunch,simulated
2026-02-21T13:00:00Z,96,lunch,simulated
2026-02-21T13:30:00Z,101,snack_pm,simulated
2026-02-21T14:00:00Z,107,snack_pm,simulated
2026-02-21T14:30:00Z,104,snack_pm,simulated
2026-02-21T15:00:00Z,99,dinner,simulated
2026-02-21T15:30:00Z,108,dinner,simulated
2026-02-21T16:00:00Z,107,dinner,simulated
2026-02-21T16:30:00Z,126,dinner,simulated
2026-02-21T17:00:00Z,129,dinner,simulated
2026-02-21T17:30:00Z,123,dinner,simulated
2026-02-21T18:00:00Z,111,dinner,simulated
2026-02-21T18:30:00Z,104,dinner,simulated
2026-02-21T19:00:00Z,101,snack_pm2,simulated
2026-02-21T19:30:00Z,99,snack_pm2,simulated
2026-02-21T20:00:00Z,96,snack_pm2,simulated
2026-02-21T20:30:00Z,85,snack_pm2,simulated
2026-02-21T21:00:00Z,87,snack_pm2,simulated
2026-02-21T21:30:00Z,84,snack_pm2,simulated
2026-02-21T22:00:00Z,82,breakfast,simulated
2026-02-21T22:30:00Z,75,breakfast,simulated
2026-02-21T23:00:00Z,79,breakfast,simulated
2026-02-21T23:30:00Z,83,breakfast,simulated
2026-02-22T00:00:00Z,76,breakfast,simulated
2026-02-22T00:30:00Z,82,breakfast,simulated
2026-02-22T01:00:00Z,74,breakfast,simulated
2026-02-22T01:30:00Z,74,breakfast,simulated
2026-02-22T02:00:00Z,76,breakfast,simulated
2026-02-22T02:30:00Z,82,breakfast,simulated
2026-02-22T03:00:00Z,83,breakfast,simulated
2026-02-22T03:30:00Z,82,breakfast,simulated
2026-02-22T04:00:00Z,89,breakfast,simulated
2026-02-22T04:30:00Z,92,breakfast,simulated
2026-02-22T05:00:00Z,102,breakfast,simulated
2026-02-22T05:30:00Z,121,breakfast,simulated
2026-02-22T06:00:00Z,124,breakfast,simulated
2026-02-22T06:30:00Z,124,breakfast,simulated
2026-02-22T07:00:00Z,113,breakfast,simulated
2026-02-22T07:30:00Z,97,breakfast,simulated
2026-02-22T08:00:00Z,103,snack_am,simulated
2026-02-22T08:30:00Z,116,snack_am,simulated
2026-02-22T09:00:00Z,107,snack_am,simulated
2026-02-22T09:30:00Z,106,lunch,simulated
2026-02-22T10:00:00Z,117,lunch,simulated
2026-02-22T10:30:00Z,127,lunch,simulated
2026-02-22T11:00:00Z,134,lunch,simulated
2026-02-22T11:30:00Z,132,lunch,simulated
2026-02-22T12:00:00Z,110,lunch,simulated
2026-02-22T12:30:00Z,103,lunch,simulated
2026-02-22T13:00:00Z,100,lunch,simulated
2026-02-22T13:30:00Z,98,snack_pm,simulated
2026-02-22T14:00:00Z,107,snack_pm,simulated
2026-02-22T14:30:00Z,101,snack_pm,simulated
2026-02-22T15:00:00Z,95,dinner,simulated
2026-02-22T15:30:00Z,103,dinner,simulated
2026-02-22T16:00:00Z,116,dinner,simulated
2026-02-22T16:30:00Z,125,dinner,simulated
2026-02-22T17:00:00Z,125,dinner,simulated
2026-02-22T17:30:00Z,120,dinner,simulated
2026-02-22T18:00:00Z,112,dinner,simulated
2026-02-22T18:30:00Z,100,dinner,simulated
2026-02-22T19:00:00Z,98,snack_pm2,simulated
2026-02-22T19:30:00Z,103,snack_pm2,simulated
2026-02-22T20:00:00Z,89,snack_pm2,simulated
2026-02-22T20:30:00Z,86,snack_pm2,simulated
2026-02-22T21:00:00Z,82,snack_pm2,simulated
2026-02-22T21:30:00Z,87,snack_pm2,simulated
2026-02-22T22:00:00Z,79,breakfast,simulated
2026-02-22T22:30:00Z,78,breakfast,simulated
2026-02-22T23:00:00Z,78,breakfast,simulated
2026-02-22T23:30:00Z,82,breakfast,simulated
2026-02-23T00:00:00Z,77,breakfast,simulated
2026-02-23T00:30:00Z,77,breakfast,simulated
2026-02-23T01:00:00Z,75,breakfast,simulated
2026-02-23T01:30:00Z,78,breakfast,simulated
2026-02-23T02:00:00Z,80,breakfast,simulated
2026-02-23T02:30:00Z,80,breakfast,simulated
2026-02-23T03:00:00Z,83,breakfast,simulated
2026-02-23T03:30:00Z,86,breakfast,simulated
2026-02-23T04:00:00Z,96,breakfast,simulated
2026-02-23T04:30:00Z,89,breakfast,simulated
2026-02-23T05:00:00Z,104,breakfast,simulated
2026-02-23T05:30:00Z,121,breakfast,simulated
2026-02-23T06:00:00Z,122,breakfast,simulated
2026-02-23T06:30:00Z,122,breakfast,simulated
2026-02-23T07:00:00Z,107,breakfast,simulated
2026-02-23T07:30:00Z,96,breakfast,simulated
2026-02-23T08:00:00Z,103,snack_am,simulated
2026-02-23T08:30:00Z,107,snack_am,simulated
2026-02-23T09:00:00Z,109,snack_am,simulated
2026-02-23T09:30:00Z,106,lunch,simulated
2026-02-23T10:00:00Z,112,lunch,simulated
2026-02-23T10:30:00Z,125,lunch,simulated
2026-02-23T11:00:00Z,133,lunch,simulated
2026-02-23T11:30:00Z,120,lunch,simulated
2026-02-23T12:00:00Z,113,lunch,simulated
2026-02-23T12:30:00Z,97,lunch,simulated
2026-02-23T13:00:00Z,102,lunch,simulated
2026-02-23T13:30:00Z,96,snack_pm,simulated
2026-02-23T14:00:00Z,101,snack_pm,simulated
2026-02-23T14:30:00Z,102,snack_pm,simulated
2026-02-23T15:00:00Z,96,dinner,simulated
2026-02-23T15:30:00Z,97,dinner,simulated
2026-02-23T16:00:00Z,118,dinner,simulated
2026-02-23T16:30:00Z,122,dinner,simulated
2026-02-23T17:00:00Z,129,dinner,simulated
2026-02-23T17:30:00Z,124,dinner,simulated
2026-02-23T18:00:00Z,117,dinner,simulated
2026-02-23T18:30:00Z,99,dinner,simulated
2026-02-23T19:00:00Z,93,snack_pm2,simulated
2026-02-23T19:30:00Z,101,snack_pm2,simulated
2026-02-23T20:00:00Z,89,snack_pm2,simulated
2026-02-23T20:30:00Z,86,snack_pm2,simulated
2026-02-23T21:00:00Z,85,snack_pm2,simulated
2026-02-23T21:30:00Z,79,snack_pm2,simulated
2026-02-23T22:00:00Z,78,breakfast,simulated
2026-02-23T22:30:00Z,73,breakfast,simulated
2026-02-23T23:00:00Z,78,breakfast,simulated
2026-02-23T23:30:00Z,75,breakfast,simulated
2026-02-24T00:00:00Z,73,breakfast,simulated
2026-02-24T00:30:00Z,75,breakfast,simulated
2026-02-24T01:00:00Z,72,breakfast,simulated
2026-02-24T01:30:00Z,80,breakfast,simulated
2026-02-24T02:00:00Z,76,breakfast,simulated
2026-02-24T02:30:00Z,80,breakfast,simulated
2026-02-24T03:00:00Z,79,breakfast,simulated
2026-02-24T03:30:00Z,83,breakfast,simulated
2026-02-24T04:00:00Z,83,breakfast,simulated
2026-02-24T04:30:00Z,92,breakfast,simulated
2026-02-24T05:00:00Z,101,breakfast,simulated
2026-02-24T05:30:00Z,123,breakfast,simulated
2026-02-24T06:00:00Z,126,breakfast,simulated
2026-02-24T06:30:00Z,121,breakfast,simulated
2026-02-24T07:00:00Z,107,breakfast,simulated
2026-02-24T07:30:00Z,100,breakfast,simulated
2026-02-24T08:00:00Z,100,snack_am,simulated
2026-02-24T08:30:00Z,113,snack_am,simulated
2026-02-24T09:00:00Z,102,snack_am,simulated
2026-02-24T09:30:00Z,103,lunch,simulated
2026-02-24T10:00:00Z,111,lunch,simulated
2026-02-24T10:30:00Z,121,lunch,simulated
2026-02-24T11:00:00Z,135,lunch,simulated
2026-02-24T11:30:00Z,121,lunch,simulated
2026-02-24T12:00:00Z,111,lunch,simulated
2026-02-24T12:30:00Z,100,lunch,simulated
2026-02-24T13:00:00Z,94,lunch,simulated
2026-02-24T13:30:00Z,95,snack_pm,simulated
2026-02-24T14:00:00Z,103,snack_pm,simulated
2026-02-24T14:30:00Z,98,snack_pm,simulated
2026-02-24T15:00:00Z,99,dinner,simulated
2026-02-24T15:30:00Z,106,dinner,simulated
2026-02-24T16:00:00Z,113,dinner,simulated
2026-02-24T16:30:00Z,120,dinner,simulated
2026-02-24T17:00:00Z,129,dinner,simulated
2026-02-24T17:30:00Z,124,dinner,simulated
2026-02-24T18:00:00Z,109,dinner,simulated
2026-02-24T18:30:00Z,96,dinner,simulated
2026-02-24T19:00:00Z,94,snack_pm2,simulated
2026-02-24T19:30:00Z,102,snack_pm2,simulated
2026-02-24T20:00:00Z,92,snack_pm2,simulated
2026-02-24T20:30:00Z,82,snack_pm2,simulated
2026-02-24T21:00:00Z,81,snack_pm2,simulated
2026-02-24T21:30:00Z,81,snack_pm2,simulated
2026-02-24T22:00:00Z,82,breakfast,simulated
2026-02-24T22:30:00Z,81,breakfast,simulated
2026-02-24T23:00:00Z,80,breakfast,simulated
2026-02-24T23:30:00Z,77,breakfast,simulated
2026-02-25T00:00:00Z,80,breakfast,simulated
2026-02-25T00:30:00Z,76,breakfast,simulated
2026-02-25T01:00:00Z,82,breakfast,simulated
2026-02-25T01:30:00Z,77,breakfast,simulated
2026-02-25T02:00:00Z,80,breakfast,simulated
2026-02-25T02:30:00Z,82,breakfast,simulated
2026-02-25T03:00:00Z,81,breakfast,simulated
2026-02-25T03:30:00Z,90,breakfast,simulated
2026-02-25T04:00:00Z,87,breakfast,simulated
2026-02-25T04:30:00Z,94,breakfast,simulated
2026-02-25T05:00:00Z,102,breakfast,simulated
2026-02-25T05:30:00Z,125,breakfast,simulated
2026-02-25T06:00:00Z,124,breakfast,simulated
2026-02-25T06:30:00Z,118,breakfast,simulated
2026-02-25T07:00:00Z,105,breakfast,simulated
2026-02-25T07:30:00Z,104,breakfast,simulated
2026-02-25T08:00:00Z,103,snack_am,simulated
2026-02-25T08:30:00Z,107,snack_am,simulated
2026-02-25T09:00:00Z,104,snack_am,simulated
2026-02-25T09:30:00Z,103,lunch,simulated
2026-02-25T10:00:00Z,113,lunch,simulated
2026-02-25T10:30:00Z,125,lunch,simulated
2026-02-25T11:00:00Z,132,lunch,simulated
2026-02-25T11:30:00Z,124,lunch,simulated
2026-02-25T12:00:00Z,111,lunch,simulated
2026-02-25T12:30:00Z,100,lunch,simulated
2026-02-25T13:00:00Z,94,lunch,simulated
2026-02-25T13:30:00Z,98,snack_pm,simulated
2026-02-25T14:00:00Z,107,snack_pm,simulated
2026-02-25T14:30:00Z,103,snack_pm,simulated
2026-02-25T15:00:00Z,102,dinner,simulated
2026-02-25T15:30:00Z,102,dinner,simulated
2026-02-25T16:00:00Z,115,dinner,simulated
2026-02-25T16:30:00Z,127,dinner,simulated
2026-02-25T17:00:00Z,127,dinner,simulated
2026-02-25T17:30:00Z,123,dinner,simulated
2026-02-25T18:00:00Z,110,dinner,simulated
2026-02-25T18:30:00Z,100,dinner,simulated
2026-02-25T19:00:00Z,99,snack_pm2,simulated
2026-02-25T19:30:00Z,99,snack_pm2,simulated
2026-02-25T20:00:00Z,92,snack_pm2,simulated
2026-02-25T20:30:00Z,87,snack_pm2,simulated
2026-02-25T21:00:00Z,83,snack_pm2,simulated
2026-02-25T21:30:00Z,84,snack_pm2,simulated
2026-02-25T22:00:00Z,83,breakfast,simulated
2026-02-25T22:30:00Z,79,breakfast,simulated
2026-02-25T23:00:00Z,83,breakfast,simulated
2026-02-25T23:30:00Z,80,breakfast,simulated
2026-02-26T00:00:00Z,79,breakfast,simulated
2026-02-26T00:30:00Z,82,breakfast,simulated
2026-02-26T01:00:00Z,80,breakfast,simulated
2026-02-26T01:30:00Z,79,breakfast,simulated
2026-02-26T02:00:00Z,79,breakfast,simulated
2026-02-26T02:30:00Z,85,breakfast,simulated
2026-02-26T03:00:00Z,83,breakfast,simulated
2026-02-26T03:30:00Z,85,breakfast,simulated
2026-02-26T04:00:00Z,91,breakfast,simulated
2026-02-26T04:30:00Z,90,breakfast,simulated
2026-02-26T05:00:00Z,109,breakfast,simulated
2026-02-26T05:30:00Z,119,breakfast,simulated
2026-02-26T06:00:00Z,125,breakfast,simulated
2026-02-26T06:30:00Z,131,breakfast,simulated
2026-02-26T07:00:00Z,114,breakfast,simulated
2026-02-26T07:30:00Z,106,breakfast,simulated
2026-02-26T08:00:00Z,107,snack_am,simulated
2026-02-26T08:30:00Z,110,snack_am,simulated
2026-02-26T09:00:00Z,111,snack_am,simulated
2026-02-26T09:30:00Z,107,lunch,simulated
2026-02-26T10:00:00Z,120,lunch,simulated
2026-02-26T10:30:00Z,128,lunch,simulated
2026-02-26T11:00:00Z,134,lunch,simulated
2026-02-26T11:30:00Z,123,lunch,simulated
2026-02-26T12:00:00Z,115,lunch,simulated
